Parameters;fold1;fold2;fold3;fold4;fold5
OCSVM_RBF_0.7_auto;{'-1': {'precision': 0.41154639175257735, 'recall': 0.687801516195727, 'f1-score': 0.5149638802889577, 'support': 1451}, '1': {'precision': 0.5451807228915663, 'recall': 0.27563451776649744, 'f1-score': 0.3661496965610249, 'support': 1970}, 'accuracy': 0.45045308389359834, 'macro avg': {'precision': 0.4783635573220718, 'recall': 0.4817180169811123, 'f1-score': 0.4405567884249913, 'support': 3421}, 'weighted avg': {'precision': 0.4885003912684523, 'recall': 0.45045308389359834, 'f1-score': 0.42926848656079997, 'support': 3421}};{'-1': {'precision': 0.429574555968608, 'recall': 0.717736369910283, 'f1-score': 0.537467700258398, 'support': 1449}, '1': {'precision': 0.5851926977687627, 'recall': 0.29468845760980594, 'f1-score': 0.39198369565217395, 'support': 1958}, 'accuracy': 0.4746110948048136, 'macro avg': {'precision': 0.5073836268686853, 'recall': 0.5062124137600444, 'f1-score': 0.46472569795528595, 'support': 3407}, 'weighted avg': {'precision': 0.5190081696007486, 'recall': 0.4746110948048136, 'f1-score': 0.45385816664554607, 'support': 3407}};{'-1': {'precision': 0.4163162321278385, 'recall': 0.6790123456790124, 'f1-score': 0.516162669447341, 'support': 1458}, '1': {'precision': 0.5534351145038168, 'recall': 0.29471544715447157, 'f1-score': 0.38461538461538464, 'support': 1968}, 'accuracy': 0.45826036193812025, 'macro avg': {'precision': 0.48487567331582765, 'recall': 0.486863896416742, 'f1-score': 0.45038902703136285, 'support': 3426}, 'weighted avg': {'precision': 0.4950815445960012, 'recall': 0.45826036193812025, 'f1-score': 0.44059785434246945, 'support': 3426}};{'-1': {'precision': 0.42851373182552505, 'recall': 0.7317241379310345, 'f1-score': 0.5404992358634743, 'support': 1450}, '1': {'precision': 0.5918153200419727, 'recall': 0.2849924204143507, 'f1-score': 0.38472032742155526, 'support': 1979}, 'accuracy': 0.47389909594634005, 'macro avg': {'precision': 0.5101645259337488, 'recall': 0.5083582791726926, 'f1-score': 0.46260978164251476, 'support': 3429}, 'weighted avg': {'precision': 0.5227609884835448, 'recall': 0.47389909594634005, 'f1-score': 0.4505935899589663, 'support': 3429}};{'-1': {'precision': 0.43389970990468296, 'recall': 0.7103120759837178, 'f1-score': 0.5387188062773347, 'support': 1474}, '1': {'precision': 0.5902111324376199, 'recall': 0.3104492680464412, 'f1-score': 0.4068805822031095, 'support': 1981}, 'accuracy': 0.48104196816208394, 'macro avg': {'precision': 0.5120554211711514, 'recall': 0.5103806720150795, 'f1-score': 0.4727996942402221, 'support': 3455}, 'weighted avg': {'precision': 0.5235242911022946, 'recall': 0.48104196816208394, 'f1-score': 0.4631264699847037, 'support': 3455}}
OCSVM_sigmoid_0.001_auto;{'-1': {'precision': 0.35, 'recall': 0.033769813921433495, 'f1-score': 0.06159648020113136, 'support': 1451}, '1': {'precision': 0.5726912526668698, 'recall': 0.9538071065989848, 'f1-score': 0.7156732051037898, 'support': 1970}, 'accuracy': 0.56357790119848, 'macro avg': {'precision': 0.4613456263334349, 'recall': 0.49378846026020917, 'f1-score': 0.3886348426524606, 'support': 3421}, 'weighted avg': {'precision': 0.47823787423377184, 'recall': 0.56357790119848, 'f1-score': 0.43824984122370875, 'support': 3421}};{'-1': {'precision': 0.48470588235294115, 'recall': 0.14216701173222912, 'f1-score': 0.2198505869797225, 'support': 1449}, '1': {'precision': 0.5831656606304494, 'recall': 0.8881511746680286, 'f1-score': 0.7040485829959514, 'support': 1958}, 'accuracy': 0.5708834751981215, 'macro avg': {'precision': 0.5339357714916952, 'recall': 0.5151590932001289, 'f1-score': 0.46194958498783695, 'support': 3407}, 'weighted avg': {'precision': 0.5412906331211715, 'recall': 0.5708834751981215, 'f1-score': 0.49811876314637243, 'support': 3407}};{'-1': {'precision': 0.375, 'recall': 0.043209876543209874, 'f1-score': 0.07749077490774908, 'support': 1458}, '1': {'precision': 0.5718232044198895, 'recall': 0.9466463414634146, 'f1-score': 0.7129735935706084, 'support': 1968}, 'accuracy': 0.5621716287215411, 'macro avg': {'precision': 0.47341160220994477, 'recall': 0.49492810900331224, 'f1-score': 0.3952321842391787, 'support': 3426}, 'weighted avg': {'precision': 0.48806131532350927, 'recall': 0.5621716287215411, 'f1-score': 0.44253169350918137, 'support': 3426}};{'-1': {'precision': 0.4507042253521127, 'recall': 0.022068965517241378, 'f1-score': 0.042077580539118996, 'support': 1450}, '1': {'precision': 0.577724836212031, 'recall': 0.9802930773117736, 'f1-score': 0.7270001873711823, 'support': 1979}, 'accuracy': 0.5750947798191892, 'macro avg': {'precision': 0.5142145307820718, 'recall': 0.5011810214145075, 'f1-score': 0.3845388839551507, 'support': 3429}, 'weighted avg': {'precision': 0.5240124169216018, 'recall': 0.5750947798191892, 'f1-score': 0.4373712051878951, 'support': 3429}};{'-1': {'precision': 0.26573426573426573, 'recall': 0.025780189959294438, 'f1-score': 0.04700061842918986, 'support': 1474}, '1': {'precision': 0.5664251207729468, 'recall': 0.9469964664310954, 'f1-score': 0.7088607594936709, 'support': 1981}, 'accuracy': 0.5539797395079595, 'macro avg': {'precision': 0.4160796932536063, 'recall': 0.4863883281951949, 'f1-score': 0.3779306889614304, 'support': 3455}, 'weighted avg': {'precision': 0.43814196004153844, 'recall': 0.5539797395079595, 'f1-score': 0.42649264142448273, 'support': 3455}}
OCSVM_sigmoid_0.005_auto;{'-1': {'precision': 0.34615384615384615, 'recall': 0.006202618883528601, 'f1-score': 0.012186865267433988, 'support': 1451}, '1': {'precision': 0.5752577319587628, 'recall': 0.9913705583756345, 'f1-score': 0.7280521901211556, 'support': 1970}, 'accuracy': 0.5735165156387021, 'macro avg': {'precision': 0.4607057890563045, 'recall': 0.49878658862958153, 'f1-score': 0.3701195276942948, 'support': 3421}, 'weighted avg': {'precision': 0.47808446732768006, 'recall': 0.5735165156387021, 'f1-score': 0.4244215013276011, 'support': 3421}};{'-1': {'precision': 0.1875, 'recall': 0.002070393374741201, 'f1-score': 0.004095563139931741, 'support': 1449}, '1': {'precision': 0.5735771158950163, 'recall': 0.9933605720122574, 'f1-score': 0.7272387362123761, 'support': 1958}, 'accuracy': 0.5717640152626945, 'macro avg': {'precision': 0.3805385579475081, 'recall': 0.4977154826934993, 'f1-score': 0.36566714967615394, 'support': 3407}, 'weighted avg': {'precision': 0.4093781898803763, 'recall': 0.5717640152626945, 'f1-score': 0.4196853291733471, 'support': 3407}};{'-1': {'precision': 0.6046511627906976, 'recall': 0.01783264746227709, 'f1-score': 0.034643570952698204, 'support': 1458}, '1': {'precision': 0.5767070647354419, 'recall': 0.9913617886178862, 'f1-score': 0.7292094935526069, 'support': 1968}, 'accuracy': 0.5770577933450087, 'macro avg': {'precision': 0.5906791137630698, 'recall': 0.5045972180400816, 'f1-score': 0.38192653225265255, 'support': 3426}, 'weighted avg': {'precision': 0.5885992115435456, 'recall': 0.5770577933450087, 'f1-score': 0.433623645581017, 'support': 3426}};{'-1': {'precision': 0.28, 'recall': 0.004827586206896552, 'f1-score': 0.009491525423728815, 'support': 1450}, '1': {'precision': 0.5760869565217391, 'recall': 0.9909044972208186, 'f1-score': 0.7285900055731006, 'support': 1979}, 'accuracy': 0.573928258967629, 'macro avg': {'precision': 0.4280434782608696, 'recall': 0.4978660417138576, 'f1-score': 0.3690407654984147, 'support': 3429}, 'weighted avg': {'precision': 0.45088249838335426, 'recall': 0.573928258967629, 'f1-score': 0.4245092834335296, 'support': 3429}};{'-1': {'precision': 0.4222222222222222, 'recall': 0.012890094979647219, 'f1-score': 0.025016458196181698, 'support': 1474}, '1': {'precision': 0.5733137829912024, 'recall': 0.9868753154972236, 'f1-score': 0.7252828788721944, 'support': 1981}, 'accuracy': 0.5713458755426918, 'macro avg': {'precision': 0.4977680026067123, 'recall': 0.4998827052384354, 'f1-score': 0.3751496685341881, 'support': 3455}, 'weighted avg': {'precision': 0.508853881233322, 'recall': 0.5713458755426918, 'f1-score': 0.4265295636547002, 'support': 3455}}
OCSVM_sigmoid_0.01_auto;{'-1': {'precision': 0.23529411764705882, 'recall': 0.005513439007580979, 'f1-score': 0.010774410774410775, 'support': 1451}, '1': {'precision': 0.5739592559787422, 'recall': 0.9868020304568528, 'f1-score': 0.7257793541161096, 'support': 1970}, 'accuracy': 0.5705933937445191, 'macro avg': {'precision': 0.4046266868129005, 'recall': 0.49615773473221686, 'f1-score': 0.3682768824452602, 'support': 3421}, 'weighted avg': {'precision': 0.43031613533586804, 'recall': 0.5705933937445191, 'f1-score': 0.4225135918276545, 'support': 3421}};{'-1': {'precision': 0.44, 'recall': 0.00759144237405107, 'f1-score': 0.014925373134328358, 'support': 1449}, '1': {'precision': 0.5748078060319338, 'recall': 0.992849846782431, 'f1-score': 0.7280898876404496, 'support': 1958}, 'accuracy': 0.573818608746698, 'macro avg': {'precision': 0.5074039030159669, 'recall': 0.500220644578241, 'f1-score': 0.371507630387389, 'support': 3407}, 'weighted avg': {'precision': 0.5174739313796674, 'recall': 0.573818608746698, 'f1-score': 0.4247804125833995, 'support': 3407}};{'-1': {'precision': 0.5081967213114754, 'recall': 0.021262002743484224, 'f1-score': 0.04081632653061224, 'support': 1458}, '1': {'precision': 0.57592867756315, 'recall': 0.9847560975609756, 'f1-score': 0.7267954247140447, 'support': 1968}, 'accuracy': 0.5747227086981903, 'macro avg': {'precision': 0.5420626994373128, 'recall': 0.50300905015223, 'f1-score': 0.3838058756223285, 'support': 3426}, 'weighted avg': {'precision': 0.5471040446924724, 'recall': 0.5747227086981903, 'f1-score': 0.4348638645414106, 'support': 3426}};{'-1': {'precision': 0.32142857142857145, 'recall': 0.006206896551724138, 'f1-score': 0.012178619756427604, 'support': 1450}, '1': {'precision': 0.576301087915319, 'recall': 0.9903991915108641, 'f1-score': 0.728624535315985, 'support': 1979}, 'accuracy': 0.5742198891805191, 'macro avg': {'precision': 0.4488648296719452, 'recall': 0.4983030440312941, 'f1-score': 0.37040157753620634, 'support': 3429}, 'weighted avg': {'precision': 0.4685247248631802, 'recall': 0.5742198891805191, 'f1-score': 0.42566548674166066, 'support': 3429}};{'-1': {'precision': 0.36585365853658536, 'recall': 0.0101763907734057, 'f1-score': 0.019801980198019802, 'support': 1474}, '1': {'precision': 0.5726420620972467, 'recall': 0.9868753154972236, 'f1-score': 0.7247451343836886, 'support': 1981}, 'accuracy': 0.5701881331403763, 'macro avg': {'precision': 0.469247860316916, 'recall': 0.49852585313531467, 'f1-score': 0.3722735572908542, 'support': 3455}, 'weighted avg': {'precision': 0.48442032350146813, 'recall': 0.5701881331403763, 'f1-score': 0.42399659335049733, 'support': 3455}}
OCSVM_sigmoid_0.05_auto;{'-1': {'precision': 0.3888888888888889, 'recall': 0.048242591316333565, 'f1-score': 0.08583690987124463, 'support': 1451}, '1': {'precision': 0.5738969453872261, 'recall': 0.9441624365482234, 'f1-score': 0.713874496257916, 'support': 1970}, 'accuracy': 0.5641625255773166, 'macro avg': {'precision': 0.48139291713805754, 'recall': 0.4962025139322785, 'f1-score': 0.3998557030645803, 'support': 3421}, 'weighted avg': {'precision': 0.4954267056973438, 'recall': 0.5641625255773166, 'f1-score': 0.44749550244117814, 'support': 3421}};{'-1': {'precision': 0.4303030303030303, 'recall': 0.04899930986887509, 'f1-score': 0.08798017348203221, 'support': 1449}, '1': {'precision': 0.5749537322640346, 'recall': 0.9519918283963228, 'f1-score': 0.7169230769230769, 'support': 1958}, 'accuracy': 0.5679483416495451, 'macro avg': {'precision': 0.5026283812835324, 'recall': 0.500495569132599, 'f1-score': 0.40245162520255456, 'support': 3407}, 'weighted avg': {'precision': 0.5134336655949723, 'recall': 0.5679483416495451, 'f1-score': 0.44943312474048996, 'support': 3407}};{'-1': {'precision': 0.4508670520231214, 'recall': 0.053497942386831275, 'f1-score': 0.0956468424279583, 'support': 1458}, '1': {'precision': 0.5757762065785429, 'recall': 0.9517276422764228, 'f1-score': 0.7174870714422524, 'support': 1968}, 'accuracy': 0.5694687682428488, 'macro avg': {'precision': 0.5133216293008321, 'recall': 0.502612792331627, 'f1-score': 0.40656695693510536, 'support': 3426}, 'weighted avg': {'precision': 0.5226187204892829, 'recall': 0.5694687682428488, 'f1-score': 0.45285103702811325, 'support': 3426}};{'-1': {'precision': 0.41317365269461076, 'recall': 0.04758620689655172, 'f1-score': 0.08534322820037105, 'support': 1450}, '1': {'precision': 0.5766400980993256, 'recall': 0.9504800404244568, 'f1-score': 0.7178019461934746, 'support': 1979}, 'accuracy': 0.5686789151356081, 'macro avg': {'precision': 0.4949068753969682, 'recall': 0.49903312366050423, 'f1-score': 0.4015725871969228, 'support': 3429}, 'weighted avg': {'precision': 0.5075160544023771, 'recall': 0.5686789151356081, 'f1-score': 0.45035804386334916, 'support': 3429}};{'-1': {'precision': 0.44148936170212766, 'recall': 0.056309362279511534, 'f1-score': 0.09987966305655836, 'support': 1474}, '1': {'precision': 0.5742271196816652, 'recall': 0.9469964664310954, 'f1-score': 0.7149390243902439, 'support': 1981}, 'accuracy': 0.5670043415340087, 'macro avg': {'precision': 0.5078582406918964, 'recall': 0.5016529143553035, 'f1-score': 0.40740934372340115, 'support': 3455}, 'weighted avg': {'precision': 0.5175974654814225, 'recall': 0.5670043415340087, 'f1-score': 0.45253743289795667, 'support': 3455}}
OCSVM_sigmoid_0.1_auto;{'-1': {'precision': 0.36451612903225805, 'recall': 0.07787732598208132, 'f1-score': 0.12833617262918795, 'support': 1451}, '1': {'precision': 0.5699132111861138, 'recall': 0.9, 'f1-score': 0.6978941153316276, 'support': 1970}, 'accuracy': 0.5513007892429115, 'macro avg': {'precision': 0.46721467010918594, 'recall': 0.48893866299104066, 'f1-score': 0.4131151439804078, 'support': 3421}, 'weighted avg': {'precision': 0.4827950684777698, 'recall': 0.5513007892429115, 'f1-score': 0.4563189692160941, 'support': 3421}};{'-1': {'precision': 0.4131147540983607, 'recall': 0.08695652173913043, 'f1-score': 0.14367160775370583, 'support': 1449}, '1': {'precision': 0.5735009671179884, 'recall': 0.9085801838610827, 'f1-score': 0.7031620553359684, 'support': 1958}, 'accuracy': 0.5591429410038157, 'macro avg': {'precision': 0.49330786060817455, 'recall': 0.49776835280010656, 'f1-score': 0.4234168315448371, 'support': 3407}, 'weighted avg': {'precision': 0.505288574201804, 'recall': 0.5591429410038157, 'f1-score': 0.4652102917472691, 'support': 3407}};{'-1': {'precision': 0.39692307692307693, 'recall': 0.08847736625514403, 'f1-score': 0.1446999439147504, 'support': 1458}, '1': {'precision': 0.5714285714285714, 'recall': 0.9004065040650406, 'f1-score': 0.6991517064509766, 'support': 1968}, 'accuracy': 0.5548744892002335, 'macro avg': {'precision': 0.48417582417582417, 'recall': 0.4944419351600923, 'f1-score': 0.4219258251828635, 'support': 3426}, 'weighted avg': {'precision': 0.4971644117703662, 'recall': 0.5548744892002335, 'f1-score': 0.46319412624729367, 'support': 3426}};{'-1': {'precision': 0.3790849673202614, 'recall': 0.08, 'f1-score': 0.13211845102505695, 'support': 1450}, '1': {'precision': 0.5728466218379763, 'recall': 0.9039919151086407, 'f1-score': 0.7012936103488828, 'support': 1979}, 'accuracy': 0.5555555555555556, 'macro avg': {'precision': 0.47596579457911886, 'recall': 0.49199595755432035, 'f1-score': 0.4167060306869699, 'support': 3429}, 'weighted avg': {'precision': 0.49091183063042704, 'recall': 0.5555555555555556, 'f1-score': 0.46061003466514194, 'support': 3429}};{'-1': {'precision': 0.3830409356725146, 'recall': 0.08887381275440977, 'f1-score': 0.14427312775330395, 'support': 1474}, '1': {'precision': 0.5685833601027948, 'recall': 0.8934881373043917, 'f1-score': 0.6949352179034157, 'support': 1981}, 'accuracy': 0.5502170767004342, 'macro avg': {'precision': 0.4758121478876547, 'recall': 0.4911809750294007, 'f1-score': 0.4196041728283598, 'support': 3455}, 'weighted avg': {'precision': 0.4894257526902816, 'recall': 0.5502170767004342, 'f1-score': 0.4600073102677385, 'support': 3455}}
OCSVM_sigmoid_0.2_auto;{'-1': {'precision': 0.36524300441826213, 'recall': 0.17091660923501034, 'f1-score': 0.2328638497652582, 'support': 1451}, '1': {'precision': 0.5612691466083151, 'recall': 0.7812182741116751, 'f1-score': 0.6532258064516129, 'support': 1970}, 'accuracy': 0.5223618824904999, 'macro avg': {'precision': 0.4632560755132886, 'recall': 0.4760674416733427, 'f1-score': 0.44304482810843554, 'support': 3421}, 'weighted avg': {'precision': 0.47812564110765243, 'recall': 0.5223618824904999, 'f1-score': 0.4749313898623405, 'support': 3421}};{'-1': {'precision': 0.3950819672131147, 'recall': 0.1663216011042098, 'f1-score': 0.23409422049538609, 'support': 1449}, '1': {'precision': 0.5681086878798713, 'recall': 0.8115423901940756, 'f1-score': 0.6683491062039959, 'support': 1958}, 'accuracy': 0.5371294393894922, 'macro avg': {'precision': 0.48159532754649303, 'recall': 0.4889319956491427, 'f1-score': 0.451221663349691, 'support': 3407}, 'weighted avg': {'precision': 0.49452027630190526, 'recall': 0.5371294393894922, 'f1-score': 0.48366013367925986, 'support': 3407}};{'-1': {'precision': 0.365296803652968, 'recall': 0.1646090534979424, 'f1-score': 0.22695035460992907, 'support': 1458}, '1': {'precision': 0.5601300108342362, 'recall': 0.788109756097561, 'f1-score': 0.6548448385053832, 'support': 1968}, 'accuracy': 0.5227670753064798, 'macro avg': {'precision': 0.4627134072436021, 'recall': 0.4763594047977517, 'f1-score': 0.44089759655765615, 'support': 3426}, 'weighted avg': {'precision': 0.47721500322469473, 'recall': 0.5227670753064798, 'f1-score': 0.4727461352013634, 'support': 3426}};{'-1': {'precision': 0.3758064516129032, 'recall': 0.1606896551724138, 'f1-score': 0.2251207729468599, 'support': 1450}, '1': {'precision': 0.566749733001068, 'recall': 0.8044466902475998, 'f1-score': 0.6649958228905597, 'support': 1979}, 'accuracy': 0.5322251385243512, 'macro avg': {'precision': 0.4712780923069856, 'recall': 0.48256817271000685, 'f1-score': 0.44505829791870977, 'support': 3429}, 'weighted avg': {'precision': 0.4860067297893915, 'recall': 0.5322251385243512, 'f1-score': 0.47898858392340754, 'support': 3429}};{'-1': {'precision': 0.36728395061728397, 'recall': 0.1614654002713704, 'f1-score': 0.22431668237511782, 'support': 1474}, '1': {'precision': 0.5596722479515497, 'recall': 0.7930338213023725, 'f1-score': 0.6562238930659984, 'support': 1981}, 'accuracy': 0.523589001447178, 'macro avg': {'precision': 0.46347809928441686, 'recall': 0.47724961078687145, 'f1-score': 0.4402702877205581, 'support': 3455}, 'weighted avg': {'precision': 0.4775939989585808, 'recall': 0.523589001447178, 'f1-score': 0.47196015108094547, 'support': 3455}}
OCSVM_sigmoid_0.3_auto;{'-1': {'precision': 0.385834109972041, 'recall': 0.28532046864231564, 'f1-score': 0.3280507131537242, 'support': 1451}, '1': {'precision': 0.5583475298126065, 'recall': 0.6654822335025381, 'f1-score': 0.6072255673923111, 'support': 1970}, 'accuracy': 0.5042385267465653, 'macro avg': {'precision': 0.4720908198923237, 'recall': 0.47540135107242687, 'f1-score': 0.46763814027301764, 'support': 3421}, 'weighted avg': {'precision': 0.4851768276235797, 'recall': 0.5042385267465653, 'f1-score': 0.48881495251356527, 'support': 3421}};{'-1': {'precision': 0.42061855670103093, 'recall': 0.2815734989648033, 'f1-score': 0.33732947498966515, 'support': 1449}, '1': {'precision': 0.5728354534263439, 'recall': 0.7129724208375894, 'f1-score': 0.6352673492605233, 'support': 1958}, 'accuracy': 0.5294980921631934, 'macro avg': {'precision': 0.4967270050636874, 'recall': 0.49727295990119635, 'f1-score': 0.4862984121250942, 'support': 3407}, 'weighted avg': {'precision': 0.5080974776837613, 'recall': 0.5294980921631934, 'f1-score': 0.5085541177317667, 'support': 3407}};{'-1': {'precision': 0.3926441351888668, 'recall': 0.2709190672153635, 'f1-score': 0.32061688311688313, 'support': 1458}, '1': {'precision': 0.5607438016528926, 'recall': 0.6895325203252033, 'f1-score': 0.6185050136736555, 'support': 1968}, 'accuracy': 0.51138353765324, 'macro avg': {'precision': 0.47669396842087974, 'recall': 0.4802257937702834, 'f1-score': 0.4695609483952693, 'support': 3426}, 'weighted avg': {'precision': 0.4892057649615471, 'recall': 0.51138353765324, 'f1-score': 0.49173300714949497, 'support': 3426}};{'-1': {'precision': 0.39790575916230364, 'recall': 0.2620689655172414, 'f1-score': 0.31600831600831597, 'support': 1450}, '1': {'precision': 0.5675020210185934, 'recall': 0.7094492167761496, 'f1-score': 0.6305861217156973, 'support': 1979}, 'accuracy': 0.5202682997958589, 'macro avg': {'precision': 0.4827038900904485, 'recall': 0.48575909114669547, 'f1-score': 0.4732972188620066, 'support': 3429}, 'weighted avg': {'precision': 0.4957858997903577, 'recall': 0.5202682997958589, 'f1-score': 0.49756255266474864, 'support': 3429}};{'-1': {'precision': 0.3993993993993994, 'recall': 0.2706919945725916, 'f1-score': 0.32268499797816413, 'support': 1474}, '1': {'precision': 0.5622964169381107, 'recall': 0.6971226653205452, 'f1-score': 0.6224926752310119, 'support': 1981}, 'accuracy': 0.5151953690303908, 'macro avg': {'precision': 0.48084790816875506, 'recall': 0.4839073299465684, 'f1-score': 0.47258883660458806, 'support': 3455}, 'weighted avg': {'precision': 0.4927999758810744, 'recall': 0.5151953690303908, 'f1-score': 0.49458630293848005, 'support': 3455}}
OCSVM_sigmoid_0.4_auto;{'-1': {'precision': 0.3865073787772312, 'recall': 0.37904893177119225, 'f1-score': 0.38274182324286704, 'support': 1451}, '1': {'precision': 0.549049049049049, 'recall': 0.5568527918781726, 'f1-score': 0.5529233870967741, 'support': 1970}, 'accuracy': 0.48143817597193805, 'macro avg': {'precision': 0.4677782139131401, 'recall': 0.46795086182468243, 'f1-score': 0.4678326051698206, 'support': 3421}, 'weighted avg': {'precision': 0.48010781444968986, 'recall': 0.48143817597193805, 'f1-score': 0.4807417299345353, 'support': 3421}};{'-1': {'precision': 0.4138187221396731, 'recall': 0.38440303657694963, 'f1-score': 0.3985688729874776, 'support': 1449}, '1': {'precision': 0.5672003881610869, 'recall': 0.5970377936670072, 'f1-score': 0.5817367504354317, 'support': 1958}, 'accuracy': 0.506604050484297, 'macro avg': {'precision': 0.49050955515037997, 'recall': 0.4907204151219784, 'f1-score': 0.49015281171145464, 'support': 3407}, 'weighted avg': {'precision': 0.5019670350454343, 'recall': 0.506604050484297, 'f1-score': 0.503835296246384, 'support': 3407}};{'-1': {'precision': 0.40252038547071906, 'recall': 0.3724279835390947, 'f1-score': 0.38688991806198786, 'support': 1458}, '1': {'precision': 0.5594607607125662, 'recall': 0.5904471544715447, 'f1-score': 0.5745364647713226, 'support': 1968}, 'accuracy': 0.4976649153531816, 'macro avg': {'precision': 0.4809905730916426, 'recall': 0.4814375690053197, 'f1-score': 0.48071319141665525, 'support': 3426}, 'weighted avg': {'precision': 0.4926717744012373, 'recall': 0.4976649153531816, 'f1-score': 0.494679878343357, 'support': 3426}};{'-1': {'precision': 0.3995468277945619, 'recall': 0.36482758620689654, 'f1-score': 0.38139870223503963, 'support': 1450}, '1': {'precision': 0.5624703087885986, 'recall': 0.5982819605861546, 'f1-score': 0.5798237022526934, 'support': 1979}, 'accuracy': 0.4995625546806649, 'macro avg': {'precision': 0.48100856829158023, 'recall': 0.4815547733965255, 'f1-score': 0.48061120224386655, 'support': 3429}, 'weighted avg': {'precision': 0.4935758650903328, 'recall': 0.4995625546806649, 'f1-score': 0.49591695100579986, 'support': 3429}};{'-1': {'precision': 0.40714840714840717, 'recall': 0.35549525101763907, 'f1-score': 0.37957261861644326, 'support': 1474}, '1': {'precision': 0.5618081180811808, 'recall': 0.6148409893992933, 'f1-score': 0.5871294287780188, 'support': 1981}, 'accuracy': 0.5041968162083936, 'macro avg': {'precision': 0.484478262614794, 'recall': 0.4851681202084662, 'f1-score': 0.48335102369723104, 'support': 3455}, 'weighted avg': {'precision': 0.49582594328670665, 'recall': 0.5041968162083936, 'f1-score': 0.49857986635308027, 'support': 3455}}
OCSVM_sigmoid_0.5_auto;{'-1': {'precision': 0.40386803185437997, 'recall': 0.48931771192281187, 'f1-score': 0.4425054534122779, 'support': 1451}, '1': {'precision': 0.5544197233914612, 'recall': 0.46802030456852795, 'f1-score': 0.5075695017891549, 'support': 1970}, 'accuracy': 0.47705349313066353, 'macro avg': {'precision': 0.47914387762292054, 'recall': 0.47866900824566994, 'f1-score': 0.47503747760071646, 'support': 3421}, 'weighted avg': {'precision': 0.49056397816483016, 'recall': 0.47705349313066353, 'f1-score': 0.47997291184620006, 'support': 3421}};{'-1': {'precision': 0.41348448687350836, 'recall': 0.4782608695652174, 'f1-score': 0.44351999999999997, 'support': 1449}, '1': {'precision': 0.5632582322357019, 'recall': 0.4979570990806946, 'f1-score': 0.528598536188669, 'support': 1958}, 'accuracy': 0.48958027590255354, 'macro avg': {'precision': 0.48837135955460514, 'recall': 0.488108984322956, 'f1-score': 0.48605926809433453, 'support': 3407}, 'weighted avg': {'precision': 0.49955933084743703, 'recall': 0.48958027590255354, 'f1-score': 0.492414562329737, 'support': 3407}};{'-1': {'precision': 0.3991720875221762, 'recall': 0.46296296296296297, 'f1-score': 0.42870752619879327, 'support': 1458}, '1': {'precision': 0.5487031700288184, 'recall': 0.483739837398374, 'f1-score': 0.5141776937618148, 'support': 1968}, 'accuracy': 0.4748978400467017, 'macro avg': {'precision': 0.4739376287754973, 'recall': 0.47335140018066846, 'f1-score': 0.471442609980304, 'support': 3426}, 'weighted avg': {'precision': 0.4850673503280933, 'recall': 0.4748978400467017, 'f1-score': 0.47780422490399654, 'support': 3426}};{'-1': {'precision': 0.39465875370919884, 'recall': 0.4586206896551724, 'f1-score': 0.4242424242424242, 'support': 1450}, '1': {'precision': 0.5498853211009175, 'recall': 0.4845881758463871, 'f1-score': 0.5151759333870535, 'support': 1979}, 'accuracy': 0.47360746573345, 'macro avg': {'precision': 0.4722720374050582, 'recall': 0.47160443275077973, 'f1-score': 0.46970917881473884, 'support': 3429}, 'weighted avg': {'precision': 0.48424562360369033, 'recall': 0.47360746573345, 'f1-score': 0.47672344337255584, 'support': 3429}};{'-1': {'precision': 0.4124087591240876, 'recall': 0.4599728629579376, 'f1-score': 0.43489416292495187, 'support': 1474}, '1': {'precision': 0.560463832136941, 'recall': 0.5123674911660777, 'f1-score': 0.5353375527426161, 'support': 1981}, 'accuracy': 0.49001447178002894, 'macro avg': {'precision': 0.48643629563051427, 'recall': 0.48617017706200766, 'f1-score': 0.48511585783378397, 'support': 3455}, 'weighted avg': {'precision': 0.497299381305987, 'recall': 0.49001447178002894, 'f1-score': 0.49248558267279346, 'support': 3455}}
